Fe+16        26        17      10180000.(2P)
  77  75 5.14+06 2.79-01 1.70-01 7.70-02 4.03-02 2.07-02 8.51-03 4.41-03 2.38-03 1.05-04
  78  75 0.00+00 4.46-02 2.74-02 1.26-02 6.62-03 3.40-03 1.39-03 7.00-04 3.55-04 0.00+00
  79  75 0.00+00 3.39-02 2.10-02 9.70-03 5.12-03 2.65-03 1.10-03 5.72-04 3.07-04 0.00+00
  80  75 0.00+00 3.26-02 2.07-02 9.67-03 5.11-03 2.63-03 1.08-03 5.47-04 2.81-04 0.00+00
  81  75 0.00+00 2.99-02 1.91-02 9.01-03 4.79-03 2.48-03 1.03-03 5.34-04 2.87-04 0.00+00
  82  75 0.00+00 3.49-02 2.20-02 1.03-02 5.42-03 2.79-03 1.14-03 5.83-04 3.00-04 0.00+00
  83  75 0.00+00 3.57-02 2.22-02 1.05-02 5.81-03 3.29-03 1.78-03 1.32-03 1.13-03 0.00+00
  84  75 0.00+00 9.74-02 6.04-02 2.88-02 1.58-02 8.58-03 3.76-03 1.98-03 1.03-03 0.00+00
  85  75 1.11+05 3.35-01 2.19-01 1.10-01 6.42-02 3.85-02 2.17-02 1.54-02 1.18-02 1.23-06
  86  75 0.00+00 3.65-03 2.21-03 1.03-03 5.49-04 2.88-04 1.21-04 6.24-05 3.19-05 0.00+00
  87  75 6.88+06 3.75-02 2.16-02 9.65-03 5.12-03 2.74-03 1.28-03 8.04-04 5.73-04 7.17-05
  88  75 0.00+00 3.23-03 1.97-03 9.06-04 4.80-04 2.50-04 1.05-04 5.57-05 3.03-05 0.00+00
  89  75 9.18+04 1.44-02 8.22-03 3.62-03 1.88-03 9.65-04 3.99-04 2.06-04 1.10-04 1.57-06
  90  75 7.97+05 9.88-03 5.74-03 2.57-03 1.35-03 7.12-04 3.17-04 1.87-04 1.25-04 1.91-05
  91  75 3.96+06 2.07-02 1.14-02 4.87-03 2.52-03 1.32-03 5.92-04 3.64-04 2.67-04 6.69-05
  92  75 2.82+04 9.47-03 5.18-03 2.21-03 1.14-03 5.80-04 2.39-04 1.23-04 6.53-05 6.63-07
  93  75 2.43+08 2.71-02 1.87-02 1.00-02 6.36-03 4.53-03 3.88-03 4.22-03 5.01-03 2.29-03
  94  75 0.00+00 8.74-03 5.81-03 2.97-03 1.74-03 1.06-03 6.26-04 4.86-04 4.21-04 0.00+00
  95  75 0.00+00 6.74-03 4.42-03 2.23-03 1.29-03 7.63-04 4.22-04 3.04-04 2.47-04 0.00+00
  96  75 0.00+00 1.95-03 1.24-03 5.96-04 3.22-04 1.71-04 7.37-05 3.98-05 2.22-05 0.00+00
  97  75 0.00+00 8.06-03 5.36-03 2.68-03 1.51-03 8.44-04 4.03-04 2.38-04 1.46-04 0.00+00
  98  75 0.00+00 2.99-03 1.92-03 9.39-04 5.19-04 2.85-04 1.32-04 7.73-05 4.87-05 0.00+00
  99  75 0.00+00 7.51-03 4.87-03 2.43-03 1.39-03 8.08-04 4.32-04 2.99-04 2.30-04 0.00+00
 100  75 0.00+00 7.74-03 5.07-03 2.52-03 1.42-03 8.09-04 4.07-04 2.61-04 1.83-04 0.00+00
 101  75 1.92+07 6.57-03 4.47-03 2.43-03 1.54-03 1.06-03 8.00-04 7.67-04 8.20-04 2.77-04
 102  75 0.00+00 1.93-03 1.23-03 5.92-04 3.25-04 1.77-04 8.24-05 5.00-05 3.42-05 0.00+00
 103  75 1.24+07 3.53-03 2.45-03 1.41-03 9.54-04 7.15-04 6.18-04 6.49-04 7.36-04 2.51-04
 104  75 0.00+00 1.11-02 7.73-03 3.96-03 2.24-03 1.25-03 5.92-04 3.42-04 2.01-04 0.00+00
 105  75 0.00+00 3.19-03 2.08-03 1.01-03 5.43-04 2.86-04 1.22-04 6.47-05 3.56-05 0.00+00
 106  75 6.05+07 8.01-03 6.10-03 4.03-03 3.15-03 2.77-03 2.80-03 3.12-03 3.62-03 1.22-03
 107  75 0.00+00 2.92-03 1.96-03 9.87-04 5.52-04 3.04-04 1.40-04 8.02-05 4.77-05 0.00+00
 108  75 0.00+00 8.50-03 5.87-03 3.00-03 1.71-03 9.74-04 4.80-04 2.92-04 1.85-04 0.00+00
 109  75 0.00+00 2.80-03 1.85-03 9.13-04 5.03-04 2.73-04 1.24-04 7.17-05 4.43-05 0.00+00
 110  75 0.00+00 2.50-01 1.69-01 8.78-02 5.30-02 3.37-02 2.18-02 1.82-02 1.67-02 0.00+00
 111  75 0.00+00 1.94-01 1.24-01 6.21-02 3.64-02 2.18-02 1.21-02 8.63-03 6.86-03 0.00+00
 112  75 0.00+00 2.78-01 1.84-01 9.29-02 5.44-02 3.30-02 1.92-02 1.49-02 1.33-02 0.00+00
 113  75 0.00+00 1.30-01 8.72-02 4.73-02 3.09-02 2.24-02 1.79-02 1.73-02 1.75-02 0.00+00
 114  75 0.00+00 4.76-02 3.01-02 1.50-02 8.37-03 4.56-03 2.05-03 1.17-03 7.18-04 0.00+00
 115  75 5.60+08 1.40-01 8.69-02 4.83-02 3.32-02 2.48-02 1.94-02 1.83-02 1.89-02 5.82-03
 116  75 3.81+08 1.20-01 7.70-02 4.47-02 3.11-02 2.26-02 1.64-02 1.43-02 1.39-02 3.94-03
 117  75 2.40+06 6.86-02 4.69-02 2.95-02 2.16-02 1.63-02 1.18-02 9.66-03 8.21-03 3.46-05
 118  75 7.07+09 3.00-01 1.93-01 1.18-01 9.08-02 7.85-02 7.79-02 8.69-02 1.03-01 4.22-02
 119  75 0.00+00 1.90-02 1.13-02 5.30-03 2.87-03 1.53-03 6.90-04 4.06-04 2.66-04 0.00+00
 120  75 0.00+00 7.58-02 5.77-02 4.39-02 3.69-02 3.15-02 2.72-02 2.62-02 2.66-02 0.00+00
 121  75 0.00+00 8.52-02 6.66-02 5.14-02 4.26-02 3.52-02 2.82-02 2.54-02 2.44-02 0.00+00
 122  75 0.00+00 6.33-02 4.89-02 3.67-02 2.93-02 2.28-02 1.64-02 1.36-02 1.25-02 0.00+00
 123  75 0.00+00 8.96-01 8.68-01 8.56-01 8.60-01 8.71-01 8.91-01 9.06-01 9.20-01 0.00+00
 124  75 3.22+11 4.04+00 4.12+00 4.37+00 4.72+00 5.33+00 6.64+00 8.09+00 9.93+00 4.04+00
 125  75 0.00+00 1.17-01 1.12-01 1.00-01 8.85-02 7.54-02 6.01-02 5.16-02 4.57-02 0.00+00
 126  75 0.00+00 6.71-02 6.40-02 5.70-02 4.98-02 4.21-02 3.35-02 2.88-02 2.56-02 0.00+00
 127  75 0.00+00 5.44-02 5.11-02 4.40-02 3.69-02 2.97-02 2.22-02 1.87-02 1.67-02 0.00+00
 128  75 0.00+00 1.02-02 7.48-03 4.02-03 2.27-03 1.22-03 5.30-04 2.82-04 1.51-04 0.00+00
 129  75 2.34+07 3.93-02 3.00-02 1.66-02 9.62-03 5.42-03 2.64-03 1.67-03 1.19-03 9.61-05
 130  75 4.31+06 2.23-02 1.82-02 1.03-02 5.92-03 3.26-03 1.47-03 8.36-04 5.13-04 2.86-05
 131  75 3.14+05 2.08-02 1.63-02 8.98-03 5.09-03 2.76-03 1.22-03 6.75-04 3.94-04 1.23-06
 132  75 0.00+00 1.73-02 1.06-02 5.03-03 2.78-03 1.55-03 7.46-04 4.43-04 2.72-04 0.00+00
 133  75 0.00+00 5.72-02 3.58-02 1.76-02 1.03-02 6.33-03 3.70-03 2.70-03 2.12-03 0.00+00
 134  75 0.00+00 1.29-02 7.99-03 3.80-03 2.11-03 1.18-03 5.72-04 3.46-04 2.25-04 0.00+00
 135  75 0.00+00 2.19-02 1.36-02 6.92-03 4.31-03 2.86-03 1.83-03 1.39-03 1.11-03 0.00+00
 136  75 7.41+09 8.42-02 8.46-02 8.58-02 8.77-02 9.11-02 9.91-02 1.09-01 1.21-01 2.59-02
 137  75 2.45+10 2.64-01 2.66-01 2.72-01 2.82-01 2.98-01 3.36-01 3.79-01 4.36-01 1.20-01
 138  75 0.00+00 1.06-03 9.74-04 8.32-04 6.98-04 5.55-04 3.85-04 2.88-04 2.21-04 0.00+00
 139  75 9.90+09 1.00-01 1.01-01 1.04-01 1.08-01 1.14-01 1.29-01 1.47-01 1.69-01 4.82-02
  77  76 0.00+00 5.76+00 3.50+00 1.61+00 8.58-01 4.54-01 1.99-01 1.09-01 6.14-02 0.00+00
  78  76 3.37+08 1.73+01 1.73+01 1.81+01 1.96+01 2.19+01 2.58+01 2.94+01 3.31+01 5.18+00
  79  76 1.92+08 1.32+01 1.30+01 1.36+01 1.47+01 1.64+01 1.94+01 2.21+01 2.50+01 3.98+00
  80  76 4.91+08 3.87+01 3.88+01 4.08+01 4.42+01 4.93+01 5.84+01 6.66+01 7.55+01 1.22+01
  81  76 7.45+06 6.97-01 5.18-01 3.78-01 3.37-01 3.34-01 3.66-01 4.07-01 4.55-01 7.34-02
  82  76 3.16+08 1.44+01 1.44+01 1.51+01 1.63+01 1.82+01 2.16+01 2.47+01 2.80+01 4.61+00
  83  76 0.00+00 6.96-02 4.28-02 2.06-02 1.15-02 6.43-03 2.93-03 1.59-03 8.43-04 0.00+00
  84  76 0.00+00 3.77-02 2.68-02 1.86-02 1.55-02 1.36-02 1.21-02 1.12-02 1.04-02 0.00+00
  85  76 0.00+00 1.06-01 8.09-02 5.95-02 5.03-02 4.40-02 3.72-02 3.19-02 2.68-02 0.00+00
  86  76 0.00+00 4.41-01 4.27-01 4.19-01 4.20-01 4.26-01 4.39-01 4.35-01 4.08-01 0.00+00
  87  76 0.00+00 1.26+00 1.24+00 1.22+00 1.23+00 1.25+00 1.29+00 1.28+00 1.20+00 0.00+00
  88  76 0.00+00 3.80+00 3.72+00 3.68+00 3.70+00 3.77+00 3.92+00 3.88+00 3.63+00 0.00+00
  89  76 0.00+00 1.71+00 1.67+00 1.65+00 1.66+00 1.69+00 1.75+00 1.74+00 1.63+00 0.00+00
  90  76 0.00+00 1.36+00 1.33+00 1.32+00 1.32+00 1.34+00 1.39+00 1.38+00 1.29+00 0.00+00
  91  76 0.00+00 4.80-01 4.41-01 4.10-01 3.99-01 3.98-01 4.06-01 4.01-01 3.75-01 0.00+00
  92  76 0.00+00 1.84+00 1.67+00 1.57+00 1.55+00 1.56+00 1.61+00 1.60+00 1.50+00 0.00+00
  93  76 0.00+00 7.33-02 5.08-02 3.36-02 2.61-02 2.13-02 1.76-02 1.57-02 1.38-02 0.00+00
  94  76 7.52+04 1.68-01 1.58-01 1.52-01 1.50-01 1.49-01 1.47-01 1.40-01 1.27-01 4.35-05
  95  76 7.20+05 2.43-01 2.20-01 2.05-01 1.99-01 1.97-01 1.93-01 1.82-01 1.64-01 6.82-04
  96  76 0.00+00 6.76-01 6.11-01 5.70-01 5.58-01 5.54-01 5.48-01 5.25-01 4.80-01 0.00+00
  97  76 0.00+00 2.08-01 1.67-01 1.40-01 1.28-01 1.21-01 1.14-01 1.07-01 9.64-02 0.00+00
  98  76 1.49+06 2.75-01 2.72-01 2.68-01 2.67-01 2.67-01 2.63-01 2.49-01 2.25-01 1.91-03
  99  76 6.07+03 7.13-02 6.94-02 6.63-02 6.39-02 6.18-02 5.87-02 5.44-02 4.82-02 5.49-06
 100  76 2.06+04 1.07-01 1.04-01 9.99-02 9.64-02 9.34-02 8.90-02 8.26-02 7.30-02 2.60-05
 101  76 0.00+00 4.83-02 4.79-02 4.72-02 4.68-02 4.67-02 4.87-02 5.20-02 5.46-02 0.00+00
 102  76 0.00+00 3.47-01 3.43-01 3.39-01 3.38-01 3.38-01 3.36-01 3.22-01 2.94-01 0.00+00
 103  76 0.00+00 3.99-02 3.87-02 3.63-02 3.40-02 3.18-02 3.07-02 3.14-02 3.22-02 0.00+00
 104  76 0.00+00 4.72-02 4.50-02 4.04-02 3.60-02 3.15-02 2.65-02 2.34-02 2.04-02 0.00+00
 105  76 0.00+00 1.24-01 1.23-01 1.22-01 1.21-01 1.20-01 1.19-01 1.15-01 1.07-01 0.00+00
 106  76 0.00+00 4.78-02 4.70-02 4.51-02 4.33-02 4.18-02 4.18-02 4.38-02 4.54-02 0.00+00
 107  76 0.00+00 6.74-02 6.66-02 6.45-02 6.25-02 6.10-02 6.20-02 6.54-02 6.81-02 0.00+00
 108  76 0.00+00 4.43-02 4.27-02 3.94-02 3.61-02 3.30-02 3.08-02 3.10-02 3.13-02 0.00+00
 109  76 0.00+00 8.88-02 8.78-02 8.57-02 8.39-02 8.25-02 8.06-02 7.72-02 7.13-02 0.00+00
 110  76 2.39+06 8.01-03 6.94-03 6.12-03 5.90-03 5.95-03 6.31-03 6.69-03 7.13-03 1.20-03
 111  76 2.03+07 2.23-02 2.14-02 2.14-02 2.27-02 2.51-02 3.00-02 3.49-02 4.07-02 9.51-03
 112  76 1.35+06 6.77-03 5.85-03 5.06-03 4.76-03 4.63-03 4.69-03 4.90-03 5.24-03 1.01-03
 113  76 0.00+00 8.78-04 7.09-04 5.34-04 4.26-04 3.26-04 2.04-04 1.31-04 7.78-05 0.00+00
 114  76 4.53+07 1.55-02 1.44-02 1.36-02 1.41-02 1.58-02 1.95-02 2.35-02 2.84-02 8.31-03
 115  76 0.00+00 2.62-04 2.29-04 1.94-04 1.70-04 1.47-04 1.17-04 9.78-05 8.07-05 0.00+00
 116  76 0.00+00 2.18-03 1.95-03 1.78-03 1.74-03 1.76-03 1.84-03 1.90-03 1.83-03 0.00+00
 117  76 0.00+00 9.61-04 9.28-04 9.03-04 8.92-04 8.86-04 8.95-04 9.02-04 8.88-04 0.00+00
 118  76 0.00+00 7.03-04 6.70-04 6.29-04 6.03-04 5.84-04 5.78-04 5.80-04 5.72-04 0.00+00
 119  76 0.00+00 2.40-04 1.71-04 9.75-05 6.17-05 3.87-05 2.05-05 1.22-05 7.06-06 0.00+00
 120  76 2.79+04 7.48-05 6.75-05 6.01-05 5.49-05 5.00-05 4.46-05 4.21-05 4.13-05 7.54-06
 121  76 2.24+06 1.01-03 1.01-03 1.05-03 1.12-03 1.25-03 1.52-03 1.80-03 2.13-03 6.03-04
 122  76 0.00+00 1.23-04 1.16-04 1.05-04 9.51-05 8.42-05 6.93-05 5.81-05 4.77-05 0.00+00
 123  76 2.04+05 1.51-04 1.44-04 1.38-04 1.37-04 1.39-04 1.48-04 1.59-04 1.73-04 3.90-05
 124  76 0.00+00 2.59-05 2.35-05 2.01-05 1.77-05 1.56-05 1.36-05 1.30-05 1.29-05 0.00+00
 125  76 0.00+00 6.42-05 5.95-05 5.46-05 5.24-05 5.18-05 5.36-05 5.66-05 5.91-05 0.00+00
 126  76 0.00+00 1.76-05 1.61-05 1.35-05 1.12-05 9.00-06 6.42-06 5.02-06 4.14-06 0.00+00
 127  76 0.00+00 2.52-05 2.28-05 1.89-05 1.56-05 1.22-05 8.16-06 5.77-06 4.02-06 0.00+00
 128  76 0.00+00 4.96-04 3.88-04 2.62-04 2.01-04 1.64-04 1.38-04 1.27-04 1.20-04 0.00+00
 129  76 0.00+00 1.29-03 9.74-04 6.25-04 4.58-04 3.58-04 2.84-04 2.52-04 2.34-04 0.00+00
 130  76 0.00+00 5.57-03 4.69-03 3.68-03 3.20-03 2.93-03 2.74-03 2.67-03 2.67-03 0.00+00
 131  76 0.00+00 2.56-04 2.08-04 1.43-04 1.09-04 8.61-05 6.70-05 5.76-05 5.18-05 0.00+00
 132  76 2.69+05 8.12-04 7.81-04 7.44-04 7.18-04 6.89-04 6.42-04 5.96-04 5.44-04 5.39-06
 133  76 2.54+06 1.38-03 1.32-03 1.26-03 1.23-03 1.20-03 1.18-03 1.16-03 1.13-03 8.45-05
 134  76 1.10+07 3.30-03 3.18-03 3.09-03 3.09-03 3.15-03 3.32-03 3.50-03 3.70-03 5.06-04
 135  76 3.84+03 7.77-05 6.47-05 4.94-05 3.88-05 2.89-05 1.81-05 1.22-05 8.24-06 1.16-07
 136  76 0.00+00 2.21-04 2.20-04 2.17-04 2.18-04 2.21-04 2.33-04 2.52-04 2.77-04 0.00+00
 137  76 0.00+00 3.92-04 3.92-04 3.96-04 4.03-04 4.16-04 4.43-04 4.76-04 5.16-04 0.00+00
 138  76 0.00+00 9.77-04 9.87-04 1.01-03 1.05-03 1.10-03 1.19-03 1.28-03 1.38-03 0.00+00
 139  76 0.00+00 6.63-05 6.23-05 5.40-05 4.62-05 3.80-05 2.88-05 2.40-05 2.14-05 0.00+00
  78  77 4.65+06 7.87-01 5.71-01 4.26-01 3.90-01 3.96-01 4.41-01 4.91-01 5.49-01 8.39-02
  79  77 1.96+08 1.56+01 1.55+01 1.63+01 1.76+01 1.97+01 2.33+01 2.65+01 2.99+01 4.72+00
  80  77 0.00+00 8.11-01 4.90-01 2.26-01 1.22-01 6.46-02 2.76-02 1.44-02 7.43-03 0.00+00
  81  77 4.36+08 1.53+01 1.55+01 1.64+01 1.79+01 2.00+01 2.38+01 2.71+01 3.06+01 4.93+00
  82  77 2.41+08 1.24+01 1.24+01 1.32+01 1.43+01 1.60+01 1.90+01 2.17+01 2.46+01 4.01+00
  83  77 1.21+09 4.85+00 4.93+00 5.26+00 5.74+00 6.44+00 7.68+00 8.80+00 1.00+01 1.78+00
  84  77 0.00+00 1.78-02 1.43-02 1.14-02 1.01-02 8.99-03 7.30-03 5.77-03 4.28-03 0.00+00
  85  77 0.00+00 1.57-01 1.07-01 6.38-02 4.66-02 3.71-02 3.05-02 2.72-02 2.42-02 0.00+00
  86  77 0.00+00 8.28-03 5.61-03 3.47-03 2.41-03 1.62-03 8.84-04 5.28-04 3.03-04 0.00+00
  87  77 0.00+00 6.15-02 4.28-02 2.89-02 2.31-02 1.95-02 1.69-02 1.55-02 1.39-02 0.00+00
  88  77 0.00+00 6.50-02 4.48-02 2.82-02 1.96-02 1.31-02 7.04-03 4.12-03 2.30-03 0.00+00
  89  77 0.00+00 5.14-01 4.54-01 4.11-01 3.98-01 3.95-01 4.02-01 3.96-01 3.70-01 0.00+00
  90  77 0.00+00 1.68+00 1.62+00 1.58+00 1.58+00 1.60+00 1.66+00 1.64+00 1.53+00 0.00+00
  91  77 0.00+00 1.84+00 1.71+00 1.63+00 1.61+00 1.63+00 1.68+00 1.66+00 1.56+00 0.00+00
  92  77 0.00+00 1.36+00 1.33+00 1.31+00 1.31+00 1.34+00 1.39+00 1.38+00 1.29+00 0.00+00
  93  77 0.00+00 1.21+00 1.18+00 1.17+00 1.19+00 1.21+00 1.27+00 1.27+00 1.20+00 0.00+00
  94  77 4.07+05 2.80-02 1.69-02 9.38-03 6.27-03 4.26-03 2.66-03 2.01-03 1.69-03 2.48-04
  95  77 2.70+05 1.04-01 8.37-02 7.05-02 6.57-02 6.32-02 6.10-02 5.75-02 5.20-02 2.69-04
  96  77 0.00+00 2.62-02 2.21-02 1.71-02 1.31-02 9.34-03 5.25-03 3.13-03 1.77-03 0.00+00
  97  77 0.00+00 4.44-01 3.91-01 3.59-01 3.49-01 3.46-01 3.43-01 3.29-01 3.01-01 0.00+00
  98  77 0.00+00 9.50-02 9.26-02 8.98-02 8.80-02 8.69-02 8.51-02 8.10-02 7.39-02 0.00+00
  99  77 6.16+06 2.00-01 1.99-01 2.00-01 2.03-01 2.06-01 2.10-01 2.05-01 1.92-01 5.86-03
 100  77 0.00+00 2.50-01 2.48-01 2.46-01 2.46-01 2.48-01 2.48-01 2.38-01 2.18-01 0.00+00
 101  77 0.00+00 9.39-03 8.53-03 6.91-03 5.38-03 3.82-03 2.14-03 1.28-03 7.36-04 0.00+00
 102  77 0.00+00 1.18-01 1.16-01 1.14-01 1.12-01 1.11-01 1.09-01 1.04-01 9.45-02 0.00+00
 103  77 0.00+00 4.19-02 4.17-02 4.11-02 4.07-02 4.06-02 4.23-02 4.51-02 4.73-02 0.00+00
 104  77 0.00+00 7.83-02 7.82-02 7.82-02 7.85-02 7.91-02 7.95-02 7.73-02 7.20-02 0.00+00
 105  77 0.00+00 2.34-02 2.15-02 1.75-02 1.37-02 9.70-03 5.39-03 3.17-03 1.77-03 0.00+00
 106  77 0.00+00 3.24-02 3.20-02 3.10-02 3.02-02 2.96-02 3.01-02 3.17-02 3.30-02 0.00+00
 107  77 0.00+00 3.33-02 3.25-02 3.08-02 2.93-02 2.78-02 2.61-02 2.45-02 2.23-02 0.00+00
 108  77 0.00+00 5.45-02 5.43-02 5.39-02 5.37-02 5.37-02 5.36-02 5.19-02 4.83-02 0.00+00
 109  77 0.00+00 3.36-02 3.25-02 3.02-02 2.80-02 2.58-02 2.33-02 2.14-02 1.93-02 0.00+00
 110  77 6.80+04 4.94-03 3.35-03 1.96-03 1.34-03 9.35-04 5.92-04 4.28-04 3.28-04 3.59-05
 111  77 6.66+04 3.46-03 2.44-03 1.52-03 1.09-03 7.84-04 5.06-04 3.67-04 2.81-04 3.28-05
 112  77 5.96+05 8.46-03 5.65-03 3.57-03 2.80-03 2.43-03 2.29-03 2.34-03 2.49-03 4.71-04
 113  77 2.73+08 7.03-02 7.03-02 7.39-02 8.02-02 9.02-02 1.10-01 1.29-01 1.51-01 3.62-02
 114  77 1.26+07 4.90-03 4.39-03 4.07-03 4.19-03 4.65-03 5.73-03 6.89-03 8.28-03 2.39-03
 115  77 0.00+00 4.61-04 3.07-04 1.93-04 1.42-04 1.06-04 6.81-05 4.70-05 3.20-05 0.00+00
 116  77 0.00+00 4.72-04 3.33-04 2.22-04 1.68-04 1.25-04 7.97-05 5.38-05 3.54-05 0.00+00
 117  77 0.00+00 4.35-04 3.53-04 2.92-04 2.64-04 2.43-04 2.26-04 2.18-04 2.07-04 0.00+00
 118  77 0.00+00 7.95-03 7.74-03 7.82-03 8.11-03 8.57-03 9.44-03 1.01-02 1.04-02 0.00+00
 119  77 1.59+08 1.33-02 1.34-02 1.41-02 1.54-02 1.74-02 2.14-02 2.54-02 3.01-02 8.06-03
 120  77 0.00+00 9.88-05 9.00-05 8.05-05 7.34-05 6.59-05 5.63-05 4.89-05 4.18-05 0.00+00
 121  77 0.00+00 1.05-04 9.40-05 8.14-05 7.19-05 6.26-05 5.15-05 4.38-05 3.68-05 0.00+00
 122  77 0.00+00 2.38-04 2.31-04 2.21-04 2.13-04 2.05-04 1.93-04 1.80-04 1.62-04 0.00+00
 123  77 9.17+06 2.88-03 2.94-03 3.11-03 3.36-03 3.76-03 4.57-03 5.41-03 6.41-03 1.81-03
 124  77 0.00+00 3.64-04 3.67-04 3.76-04 3.88-04 4.06-04 4.40-04 4.72-04 4.96-04 0.00+00
 125  77 0.00+00 5.12-05 4.85-05 4.36-05 3.91-05 3.48-05 3.00-05 2.70-05 2.42-05 0.00+00
 126  77 0.00+00 4.37-05 4.15-05 3.72-05 3.31-05 2.91-05 2.46-05 2.18-05 1.93-05 0.00+00
 127  77 0.00+00 5.74-05 5.56-05 5.24-05 4.97-05 4.73-05 4.49-05 4.27-05 3.95-05 0.00+00
 128  77 0.00+00 8.13-05 6.30-05 4.02-05 2.83-05 2.04-05 1.34-05 9.48-06 6.45-06 0.00+00
 129  77 0.00+00 1.62-03 1.43-03 1.20-03 1.10-03 1.03-03 9.70-04 9.44-04 9.35-04 0.00+00
 130  77 0.00+00 8.75-04 6.04-04 3.62-04 2.56-04 1.93-04 1.46-04 1.25-04 1.13-04 0.00+00
 131  77 0.00+00 6.58-04 5.75-04 4.49-04 3.76-04 3.23-04 2.74-04 2.44-04 2.17-04 0.00+00
 132  77 1.81+06 2.33-04 2.18-04 2.04-04 1.99-04 1.99-04 2.09-04 2.22-04 2.39-04 3.68-05
 133  77 3.17+06 7.94-04 7.56-04 7.27-04 7.20-04 7.28-04 7.58-04 7.95-04 8.38-04 1.07-04
 134  77 0.00+00 3.50-04 3.30-04 3.08-04 2.92-04 2.76-04 2.53-04 2.33-04 2.11-04 0.00+00
 135  77 1.22+05 4.41-04 4.17-04 3.96-04 3.84-04 3.74-04 3.60-04 3.46-04 3.31-04 3.75-06
 136  77 0.00+00 1.08-04 1.07-04 1.06-04 1.06-04 1.08-04 1.13-04 1.19-04 1.26-04 0.00+00
 137  77 0.00+00 2.47-04 2.48-04 2.51-04 2.57-04 2.66-04 2.83-04 3.02-04 3.23-04 0.00+00
 138  77 0.00+00 7.54-05 7.36-05 7.02-05 6.76-05 6.56-05 6.39-05 6.23-05 5.96-05 0.00+00
 139  77 0.00+00 1.76-04 1.76-04 1.75-04 1.76-04 1.79-04 1.88-04 2.02-04 2.23-04 0.00+00
  79  78 0.00+00 2.48+00 1.69+00 9.85-01 6.86-01 5.12-01 3.87-01 3.30-01 2.85-01 0.00+00
  80  78 0.00+00 5.33+00 4.25+00 3.22+00 2.77+00 2.49+00 2.27+00 2.12+00 1.95+00 0.00+00
  81  78 0.00+00 1.52+00 9.50-01 4.47-01 2.43-01 1.33-01 6.25-02 3.78-02 2.47-02 0.00+00
  82  78 0.00+00 3.13+00 2.01+00 1.04+00 6.33-01 4.02-01 2.42-01 1.77-01 1.37-01 0.00+00
  83  78 0.00+00 2.17-01 1.29-01 6.07-02 3.37-02 1.86-02 8.51-03 4.67-03 2.55-03 0.00+00
  84  78 1.07+07 2.57-01 2.05-01 1.77-01 1.77-01 1.90-01 2.19-01 2.48-01 2.79-01 4.45-02
  85  78 5.92+06 4.15-01 3.32-01 2.81-01 2.77-01 2.95-01 3.39-01 3.83-01 4.31-01 6.91-02
  86  78 8.68+08 5.57+00 5.71+00 6.15+00 6.74+00 7.57+00 9.01+00 1.03+01 1.17+01 1.99+00
  87  78 7.22+08 1.30+01 1.31+01 1.40+01 1.53+01 1.72+01 2.05+01 2.34+01 2.66+01 4.56+00
  88  78 0.00+00 4.22-01 3.94-01 3.78-01 3.78-01 3.84-01 3.88-01 3.74-01 3.42-01 0.00+00
  89  78 3.62+08 9.37+00 9.53+00 1.02+01 1.11+01 1.25+01 1.49+01 1.70+01 1.94+01 3.37+00
  90  78 0.00+00 1.98-01 1.47-01 1.10-01 9.46-02 8.62-02 7.95-02 7.37-02 6.58-02 0.00+00
  91  78 3.10+07 1.03+00 9.09-01 8.60-01 8.94-01 9.77-01 1.15+00 1.31+00 1.49+00 2.59-01
  92  78 0.00+00 1.29-01 9.37-02 6.63-02 5.45-02 4.71-02 4.09-02 3.67-02 3.22-02 0.00+00
  93  78 2.28+05 4.13-02 2.67-02 1.60-02 1.14-02 8.41-03 6.04-03 5.13-03 4.77-03 6.82-04
  94  78 0.00+00 1.09+00 1.07+00 1.07+00 1.08+00 1.09+00 1.12+00 1.10+00 1.03+00 0.00+00
  95  78 0.00+00 1.11+00 1.08+00 1.06+00 1.07+00 1.08+00 1.11+00 1.09+00 1.02+00 0.00+00
  96  78 0.00+00 1.68-01 1.65-01 1.62-01 1.61-01 1.61-01 1.59-01 1.52-01 1.39-01 0.00+00
  97  78 0.00+00 1.67-01 1.03-01 6.22-02 4.63-02 3.67-02 2.90-02 2.50-02 2.14-02 0.00+00
  98  78 0.00+00 6.90-01 6.92-01 6.98-01 7.06-01 7.19-01 7.39-01 7.27-01 6.80-01 0.00+00
  99  78 0.00+00 1.83-01 1.82-01 1.81-01 1.82-01 1.83-01 1.87-01 1.83-01 1.71-01 0.00+00
 100  78 0.00+00 8.77-02 8.61-02 8.49-02 8.44-02 8.47-02 8.60-02 8.44-02 7.93-02 0.00+00
 101  78 2.53+02 1.15-01 1.15-01 1.15-01 1.16-01 1.17-01 1.17-01 1.12-01 1.02-01 7.42-07
 102  78 0.00+00 4.06-02 3.85-02 3.61-02 3.44-02 3.29-02 3.10-02 2.90-02 2.62-02 0.00+00
 103  78 0.00+00 6.78-02 6.66-02 6.43-02 6.24-02 6.07-02 5.87-02 5.55-02 5.03-02 0.00+00
 104  78 0.00+00 2.18-02 2.04-02 1.75-02 1.47-02 1.18-02 8.65-03 6.93-03 5.65-03 0.00+00
 105  78 0.00+00 3.88-02 3.81-02 3.68-02 3.59-02 3.52-02 3.50-02 3.44-02 3.25-02 0.00+00
